src dest path
21 46 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46
21 47 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47
21 48 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48
21 49 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49
21 50 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50
21 51 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57,56,55,53,52,51
21 52 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57,56,55,53,52
21 53 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57,56,55,53
21 54 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57,56,55,53,54
21 55 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57,56,55
21 56 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57,56
21 57 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57
21 58 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58
21 59 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59
21 60 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60
21 61 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,29,61
21 62 21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62
21 63 21,20,19,18,17,16,15,14,13,12,11,10,64,32,63
21 64 21,20,19,18,17,16,15,14,13,12,11,10,64
21 65 21,20,19,18,17,16,15,14,13,12,11,10,65
21 66 21,20,19,18,17,16,15,14,13,12,11,10,65,66
21 67 21,20,19,18,17,16,15,14,13,12,11,10,65,66,67
21 68 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,68
21 69 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69
21 70 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70
21 71 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71
21 72 21,20,19,18,17,16,15,14,13,12,11,10,9,72
21 73 21,20,19,18,17,16,15,14,13,12,11,10,64,73
21 74 21,20,19,18,17,16,15,14,13,12,11,10,64,73,74
21 75 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75
21 76 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76
21 77 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77
21 78 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78
21 79 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79
21 80 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80
21 81 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,81
21 82 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,81,82
21 83 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,81,82,83
21 84 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,81,82,83,84
21 85 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,85
21 86 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,85,86
21 87 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,85,86,87
21 88 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,85,86,87,88
21 89 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,85,86,87,88,89
21 90 21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97,96,95,94,93,92,91,90
21 91 21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97,96,95,94,93,92,91
21 92 21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97,96,95,94,93,92
21 93 21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97,96,95,94,93
21 94 21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97,96,95,94
21 95 21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97,96,95
21 96 21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97,96
21 97 21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97
21 98 21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98
21 99 21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99
21 100 21,20,19,18,17,16,15,14,13,12,11,10,9,72,100
21 101 21,22,23,107,106,105,104,103,102,101
21 102 21,22,23,107,106,105,104,103,102
21 103 21,22,23,107,106,105,104,103
21 104 21,22,23,107,106,105,104
21 105 21,22,23,107,106,105
21 106 21,22,23,107,106
21 107 21,22,23,107
21 108 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57,56,55,108
21 109 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,110,109
21 110 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,110
21 111 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,111
21 112 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,111,112
21 113 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,111,112,113
21 114 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,111,112,113,114
21 115 21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,111,112,113,114,115
21 116 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,116
21 117 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,117
21 118 21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,117,118
22 23 22,23
22 24 22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,26,25,24
22 25 22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,26,25
22 26 22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,26
22 27 22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,27
22 28 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28
22 29 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,29
22 30 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,30
22 31 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,31
22 32 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32
22 33 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33
22 34 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34
22 35 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35
22 36 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36
22 37 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37
22 38 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38
22 39 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39
22 40 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40
22 41 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41
22 42 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41,42
22 43 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41,42,43
22 44 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41,42,43,44
22 45 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45
22 46 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46
22 47 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47
22 48 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48
22 49 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49
22 50 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50
22 51 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57,56,55,53,52,51
22 52 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57,56,55,53,52
22 53 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57,56,55,53
22 54 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57,56,55,53,54
22 55 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57,56,55
22 56 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57,56
22 57 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57
22 58 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58
22 59 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59
22 60 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60
22 61 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,29,61
22 62 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62
22 63 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,63
22 64 22,21,20,19,18,17,16,15,14,13,12,11,10,64
22 65 22,21,20,19,18,17,16,15,14,13,12,11,10,65
22 66 22,21,20,19,18,17,16,15,14,13,12,11,10,65,66
22 67 22,21,20,19,18,17,16,15,14,13,12,11,10,65,66,67
22 68 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,68
22 69 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69
22 70 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70
22 71 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71
22 72 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72
22 73 22,21,20,19,18,17,16,15,14,13,12,11,10,64,73
22 74 22,21,20,19,18,17,16,15,14,13,12,11,10,64,73,74
22 75 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75
22 76 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76
22 77 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77
22 78 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78
22 79 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79
22 80 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80
22 81 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,81
22 82 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,81,82
22 83 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,81,82,83
22 84 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,81,82,83,84
22 85 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,85
22 86 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,85,86
22 87 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,85,86,87
22 88 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,85,86,87,88
22 89 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,85,86,87,88,89
22 90 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97,96,95,94,93,92,91,90
22 91 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97,96,95,94,93,92,91
22 92 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97,96,95,94,93,92
22 93 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97,96,95,94,93
22 94 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97,96,95,94
22 95 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97,96,95
22 96 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97,96
22 97 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98,97
22 98 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99,98
22 99 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,31,62,99
22 100 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,100
22 101 22,23,107,106,105,104,103,102,101
22 102 22,23,107,106,105,104,103,102
22 103 22,23,107,106,105,104,103
22 104 22,23,107,106,105,104
22 105 22,23,107,106,105
22 106 22,23,107,106
22 107 22,23,107
22 108 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,59,58,57,56,55,108
22 109 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,110,109
22 110 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,110
22 111 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,111
22 112 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,111,112
22 113 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,111,112,113
22 114 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,111,112,113,114
22 115 22,21,20,19,18,17,16,15,14,13,12,11,10,9,72,28,60,71,70,69,111,112,113,114,115
22 116 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,116
22 117 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,117
22 118 22,21,20,19,18,17,16,15,14,13,12,11,10,64,32,33,34,75,76,77,78,79,80,117,118
23 24 23,107,106,105,104,103,102,101,9,8,26,25,24
23 25 23,107,106,105,104,103,102,101,9,8,26,25
23 26 23,107,106,105,104,103,102,101,9,8,26
23 27 23,107,106,105,104,103,102,101,9,8,27
23 28 23,107,106,105,104,103,102,101,9,72,28
23 29 23,107,106,105,104,103,102,101,9,72,28,29
23 30 23,107,106,105,104,103,102,101,9,72,100,31,30
23 31 23,107,106,105,104,103,102,101,9,72,100,31
23 32 23,107,106,105,104,103,102,101,9,10,64,32
23 33 23,107,106,105,104,103,102,101,9,10,64,32,33
23 34 23,107,106,105,104,103,102,101,9,10,64,32,33,34
23 35 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35
23 36 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36
23 37 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36,37
23 38 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36,37,38
23 39 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36,37,38,39
23 40 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36,37,38,39,40
23 41 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36,37,38,39,40,41
23 42 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36,37,38,39,40,41,42
23 43 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43
23 44 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,44
23 45 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45
23 46 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46
23 47 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47
23 48 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48
23 49 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49
23 50 23,107,106,105,104,103,102,101,9,10,64,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50
23 51 23,107,106,105,104,103,102,101,9,72,28,60,59,58,57,56,55,53,52,51
23 52 23,107,106,105,104,103,102,101,9,72,28,60,59,58,57,56,55,53,52
23 53 23,107,106,105,104,103,102,101,9,72,28,60,59,58,57,56,55,53
23 54 23,107,106,105,104,103,102,101,9,72,28,60,59,58,57,56,55,53,54
23 55 23,107,106,105,104,103,102,101,9,72,28,60,59,58,57,56,55
23 56 23,107,106,105,104,103,102,101,9,72,28,60,59,58,57,56
23 57 23,107,106,105,104,103,102,101,9,72,28,60,59,58,57
23 58 23,107,106,105,104,103,102,101,9,72,28,60,59,58
23 59 23,107,106,105,104,103,102,101,9,72,28,60,59
23 60 23,107,106,105,104,103,102,101,9,72,28,60
23 61 23,107,106,105,104,103,102,101,9,72,28,29,61
23 62 23,107,106,105,104,103,102,101,9,72,100,31,62
23 63 23,107,106,105,104,103,102,101,9,10,64,32,63
23 64 23,107,106,105,104,103,102,101,9,10,64
23 65 23,107,106,105,104,103,102,101,9,10,65
23 66 23,107,106,105,104,103,102,101,9,10,65,66
23 67 23,107,106,105,104,103,102,101,9,10,65,66,67
23 68 23,107,106,105,104,103,102,101,9,72,28,60,71,70,69,68
23 69 23,107,106,105,104,103,102,101,9,72,28,60,71,70,69
23 70 23,107,106,105,104,103,102,101,9,72,28,60,71,70
23 71 23,107,106,105,104,103,102,101,9,72,28,60,71
23 72 23,107,106,105,104,103,102,101,9,72
23 73 23,107,106,105,104,103,102,101,9,10,64,73
23 74 23,107,106,105,104,103,102,101,9,10,64,73,74
23 75 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75
23 76 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76
23 77 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77
23 78 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78
23 79 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78,79
23 80 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78,79,80
23 81 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78,79,80,81
23 82 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78,79,80,81,82
23 83 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78,79,80,81,82,83
23 84 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78,79,80,81,82,83,84
23 85 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78,79,80,85
23 86 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78,79,80,85,86
23 87 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78,79,80,85,86,87
23 88 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78,79,80,85,86,87,88
23 89 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78,79,80,85,86,87,88,89
23 90 23,107,106,105,104,103,102,101,9,72,100,31,62,99,98,97,96,95,94,93,92,91,90
23 91 23,107,106,105,104,103,102,101,9,72,100,31,62,99,98,97,96,95,94,93,92,91
23 92 23,107,106,105,104,103,102,101,9,72,100,31,62,99,98,97,96,95,94,93,92
23 93 23,107,106,105,104,103,102,101,9,72,100,31,62,99,98,97,96,95,94,93
23 94 23,107,106,105,104,103,102,101,9,72,100,31,62,99,98,97,96,95,94
23 95 23,107,106,105,104,103,102,101,9,72,100,31,62,99,98,97,96,95
23 96 23,107,106,105,104,103,102,101,9,72,100,31,62,99,98,97,96
23 97 23,107,106,105,104,103,102,101,9,72,100,31,62,99,98,97
23 98 23,107,106,105,104,103,102,101,9,72,100,31,62,99,98
23 99 23,107,106,105,104,103,102,101,9,72,100,31,62,99
23 100 23,107,106,105,104,103,102,101,9,72,100
23 101 23,107,106,105,104,103,102,101
23 102 23,107,106,105,104,103,102
23 103 23,107,106,105,104,103
23 104 23,107,106,105,104
23 105 23,107,106,105
23 106 23,107,106
23 107 23,107
23 108 23,107,106,105,104,103,102,101,9,72,28,60,59,58,57,56,55,108
23 109 23,107,106,105,104,103,102,101,9,72,28,60,71,70,69,110,109
23 110 23,107,106,105,104,103,102,101,9,72,28,60,71,70,69,110
23 111 23,107,106,105,104,103,102,101,9,72,28,60,71,70,69,111
23 112 23,107,106,105,104,103,102,101,9,72,28,60,71,70,69,111,112
23 113 23,107,106,105,104,103,102,101,9,72,28,60,71,70,69,111,112,113
23 114 23,107,106,105,104,103,102,101,9,72,28,60,71,70,69,111,112,113,114
23 115 23,107,106,105,104,103,102,101,9,72,28,60,71,70,69,111,112,113,114,115
23 116 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78,79,80,116
23 117 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78,79,80,117
23 118 23,107,106,105,104,103,102,101,9,10,64,32,33,34,75,76,77,78,79,80,117,118
24 25 24,25
24 26 24,25,26
24 27 24,25,26,8,27
24 28 24,25,26,8,27,28
24 29 24,25,26,8,27,28,29
24 30 24,25,26,8,27,28,29,30
24 31 24,25,26,8,27,28,29,30,31
24 32 24,25,26,8,27,28,29,30,31,32
24 33 24,25,26,8,27,28,29,30,31,32,33
24 34 24,25,26,8,27,28,29,30,31,32,33,34
24 35 24,25,26,8,27,28,29,30,31,32,33,34,35
24 36 24,25,26,8,27,28,29,30,31,32,33,34,35,36
24 37 24,25,26,8,27,28,29,30,31,32,33,34,35,36,37
24 38 24,25,26,8,27,28,29,30,31,32,33,34,35,36,37,38
24 39 24,25,26,8,27,28,29,30,31,32,33,34,35,36,37,38,39
24 40 24,25,26,8,27,28,29,30,31,32,33,34,35,36,37,38,39,40
24 41 24,25,26,8,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
24 42 24,25,26,8,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
24 43 24,25,26,8,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
24 44 24,25,26,8,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
24 45 24,25,26,8,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45
24 46 24,25,26,8,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46
24 47 24,25,26,8,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47
24 48 24,25,26,8,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48
24 49 24,25,26,8,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49
24 50 24,25,26,8,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,45,46,47,48,49,50
24 51 24,25,26,8,27,28,60,59,58,57,56,55,53,52,51
24 52 24,25,26,8,27,28,60,59,58,57,56,55,53,52
24 53 24,25,26,8,27,28,60,59,58,57,56,55,53
24 54 24,25,26,8,27,28,60,59,58,57,56,55,53,54
24 55 24,25,26,8,27,28,60,59,58,57,56,55
24 56 24,25,26,8,27,28,60,59,58,57,56
24 57 24,25,26,8,27,28,60,59,58,57
24 58 24,25,26,8,27,28,60,59,58
24 59 24,25,26,8,27,28,60,59
24 60 24,25,26,8,27,28,60
24 61 24,25,26,8,27,28,29,61
24 62 24,25,26,8,27,28,29,61,62
24 63 24,25,26,8,27,28,29,61,62,63
24 64 24,25,26,8,9,10,64
24 65 24,25,26,8,9,10,65
24 66 24,25,26,8,9,10,65,66
24 67 24,25,26,8,9,10,65,66,67
24 68 24,25,26,8,27,28,60,71,70,69,68
24 69 24,25,26,8,27,28,60,71,70,69
24 70 24,25,26,8,27,28,60,71,70
24 71 24,25,26,8,27,28,60,71
24 72 24,25,26,8,9,72
24 73 24,25,26,8,9,10,64,73
24 74 24,25,26,8,9,10,64,73,74
24 75 24,25,26,8,27,28,29,30,31,32,33,34,75
24 76 24,25,26,8,27,28,29,30,31,32,33,34,75,76
24 77 24,25,26,8,27,28,29,30,31,32,33,34,75,76,77
24 78 24,25,26,8,27,28,29,30,31,32,33,34,75,76,77,78
24 79 24,25,26,8,27,28,29,30,31,32,33,34,75,76,77,78,79
24 80 24,25,26,8,27,28,60,71,70,69,111,112,113,114,115,116,80
24 81 24,25,26,8,27,28,60,71,70,69,111,112,113,114,115,116,80,81
24 82 24,25,26,8,27,28,60,71,70,69,111,112,113,114,115,116,80,81,82
24 83 24,25,26,8,27,28,60,71,70,69,111,112,113,114,115,116,80,81,82,83
24 84 24,25,26,8,27,28,60,71,70,69,111,112,113,114,115,116,80,81,82,83,84
24 85 24,25,26,8,27,28,60,71,70,69,111,112,113,114,115,116,80,85
24 86 24,25,26,8,27,28,60,71,70,69,111,112,113,114,115,116,80,85,86
24 87 24,25,26,8,27,28,60,71,70,69,111,112,113,114,115,116,80,85,86,87
24 88 24,25,26,8,27,28,60,71,70,69,111,112,113,114,115,116,80,85,86,87,88
24 89 24,25,26,8,27,28,60,71,70,69,111,112,113,114,115,116,80,85,86,87,88,89
24 90 24,25,26,8,27,28,29,61,62,99,98,97,96,95,94,93,92,91,90
24 91 24,25,26,8,27,28,29,61,62,99,98,97,96,95,94,93,92,91
24 92 24,25,26,8,27,28,29,61,62,99,98,97,96,95,94,93,92
24 93 24,25,26,8,27,28,29,61,62,99,98,97,96,95,94,93
24 94 24,25,26,8,27,28,29,61,62,99,98,97,96,95,94
24 95 24,25,26,8,27,28,29,61,62,99,98,97,96,95
24 96 24,25,26,8,27,28,29,61,62,99,98,97,96
24 97 24,25,26,8,27,28,29,61,62,99,98,97
24 98 24,25,26,8,27,28,29,61,62,99,98
24 99 24,25,26,8,27,28,29,61,62,99
24 100 24,25,26,8,9,72,100
24 101 24,25,26,8,9,101
24 102 24,25,26,8,9,101,102
24 103 24,25,26,8,9,101,102,103
24 104 24,25,26,8,9,101,102,103,104
24 105 24,25,26,8,9,101,102,103,104,105
24 106 24,25,26,8,9,101,102,103,104,105,106
24 107 24,25,26,8,9,101,102,103,104,105,106,107
24 108 24,25,26,8,27,28,60,59,58,57,56,55,108
24 109 24,25,26,8,27,28,60,71,70,69,110,109
24 110 24,25,26,8,27,28,60,71,70,69,110
24 111 24,25,26,8,27,28,60,71,70,69,111
24 112 24,25,26,8,27,28,60,71,70,69,111,112
24 113 24,25,26,8,27,28,60,71,70,69,111,112,113
24 114 24,25,26,8,27,28,60,71,70,69,111,112,113,114
24 115 24,25,26,8,27,28,60,71,70,69,111,112,113,114,115
24 116 24,25,26,8,27,28,60,71,70,69,111,112,113,114,115,116
24 117 24,25,26,8,27,28,60,71,70,69,111,112,113,114,115,116,80,117
24 118 24,25,26,8,27,28,60,71,70,69,111,112,113,114,115,116,80,117,118
25 26 25,26
25 27 25,26,8,27
25 28 25,26,8,27,28
25 29 25,26,8,27,28,29
25 30 25,26,8,27,28,29,30
25 31 25,26,8,27,28,29,30,31
25 32 25,26,8,27,28,29,30,31,32
25 33 25,26,8,27,28,29,30,31,32,33
25 34 25,26,8,27,28,29,30,31,32,33,34
